,inventory,item_url
1058,"
Inventory policy :

This product is available!

",https://www.ajijo.com.au/collections/water/products/cool-ridge-water-600ml
1059,"
Inventory policy :

This product is available!

",https://www.ajijo.com.au/collections/water/products/water-600ml
1060,"
Inventory policy :

This product is available!

",https://www.ajijo.com.au/collections/water/products/spring-water-600mlx12-comm-co
1061,"
Inventory policy :

                
                10
                
                 
              This product is available!

",https://www.ajijo.com.au/collections/water/products/santa-vittoria-water-1-5-l
1062,"
Inventory policy :

This product is available!

",https://www.ajijo.com.au/collections/water/products/pure-spring-water-600ml
1063,"
Inventory policy :

This product is available!

",https://www.ajijo.com.au/collections/water/products/nu-pure-spring-water-24-x600ml
1064,"
Inventory policy :

This product is available!

",https://www.ajijo.com.au/collections/water/products/natural-spring-water-1-5l
1065,"
Inventory policy :

This product is available!

",https://www.ajijo.com.au/collections/water/products/natural-mineral-water-1-1l-scheweppes
1066,"
Inventory policy :

This product is available!

",https://www.ajijo.com.au/collections/water/products/mount-franklin-water-500ml
1067,"
Inventory policy :

                
                20
                
                 
              This product is available!

",https://www.ajijo.com.au/collections/wheat-flours/products/aashirvaad-whole-wheat-10kg
1068,"
Inventory policy :

                
                8
                
                 
              This product is available!

",https://www.ajijo.com.au/collections/wheat-flours/products/grewal-100-whole-wheat-atta-10kg
1069,"
Inventory policy :

                
                6
                
                 
              This product is available!

",https://www.ajijo.com.au/collections/wheat-flours/products/pilsbury-gold-atta-10kg
1070,"
Inventory policy :

                
                10
                
                 
              This product is available!

",https://www.ajijo.com.au/collections/wheat-flours/products/pilsbury-chakki-atta-5kg
1071,"
Inventory policy :

                
                10
                
                 
              This product is available!

",https://www.ajijo.com.au/collections/wheat-flours/products/pillsbury-chakki-atta-10kg
1072,"
Inventory policy :

                
                12
                
                 
              This product is available!

",https://www.ajijo.com.au/collections/wheat-flours/products/grewal-wheat-flour-10kg
1073,"
Inventory policy :

This product is out of stock.

",https://www.ajijo.com.au/collections/wheat-flours/products/grewal-chakki-atta-5kg
1074,"
Inventory policy :

                
                15
                
                 
              This product is available!

",https://www.ajijo.com.au/collections/wheat-flours/products/chakki-atta-pilsbury-1kg
1075,"
Inventory policy :

This product is out of stock.

",https://www.ajijo.com.au/collections/wheat-flours/products/aashrivaad-whole-wheat-atta-5kg
1076,"
Inventory policy :

This product is out of stock.

",https://www.ajijo.com.au/collections/white-rice/products/medium-grain-white-rice-sunrice-5kg
1077,"
Inventory policy :

                
                15
                
                 
              This product is available!

",https://www.ajijo.com.au/collections/white-rice/products/long-grain-rice-b-g-2kg
1078,"
Inventory policy :

This product is available!

",https://www.ajijo.com.au/collections/wicks-diya/products/pure-pooja-cotton-wicks
1079,"
Inventory policy :

This product is available!

",https://www.ajijo.com.au/collections/wicks-diya/products/brass-panch-diya-aarti
1080,"
Inventory policy :

This product is available!

",https://www.ajijo.com.au/collections/wicks-diya/products/radhe-jyot-batti
1081,"
Inventory policy :

This product is available!

",https://www.ajijo.com.au/collections/wicks-diya/products/kumkum-wicks-200pc
1082,"
Inventory policy :

This product is available!

",https://www.ajijo.com.au/collections/wicks-diya/products/jyot-batti
1083,"
Inventory policy :

This product is available!

",https://www.ajijo.com.au/collections/wicks-diya/products/tulsi-diya
1084,"
Inventory policy :

This product is available!

",https://www.ajijo.com.au/collections/wicks-diya/products/raw-mitti-yum-diya-5-dia
1085,"
Inventory policy :

This product is available!

",https://www.ajijo.com.au/collections/wicks-diya/products/plain-earthen-diya-6pk
1086,"
Inventory policy :

This product is available!

",https://www.ajijo.com.au/collections/wicks-diya/products/plain-clay-diya-medium
1087,"
Inventory policy :

This product is available!

",https://www.ajijo.com.au/collections/yoghurt/products/yoghurt-sai-shree-5kg
1088,"
Inventory policy :

This product is available!

",https://www.ajijo.com.au/collections/yoghurt/products/yoghurt-sai-shree-2kg
1089,"
Inventory policy :

This product is available!

",https://www.ajijo.com.au/collections/yoghurt/products/yoghurt-sai-shree-1kg
1090,"
Inventory policy :

This product is available!

",https://www.ajijo.com.au/collections/yoghurt/products/yoghurt-2kg-shree-ganesha
1091,"
Inventory policy :

This product is available!

",https://www.ajijo.com.au/collections/yoghurt/products/yoghurt-1kg-shree-ganesha
1092,"
Inventory policy :

This product is available!

",https://www.ajijo.com.au/collections/yoghurt/products/sharmas-yoghurt-2kg
1093,"
Inventory policy :

This product is available!

",https://www.ajijo.com.au/collections/yoghurt/products/sharmas-yoghurt-1kg
1094,"
Inventory policy :

This product is out of stock.

",https://www.ajijo.com.au/collections/yoghurt/products/natural-pot-set-yoghurt-200g
1095,"
Inventory policy :

This product is available!

",https://www.ajijo.com.au/collections/yoghurt/products/chris-authentic-greek-style-yoghurt-thick-and-creamy-1kg
